angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
120,4008,1016,273.0505,-64.5793
120,4008,1024,274.8410,-64.5766
120,4008,1032,276.6315,-64.5786
120,4008,1040,278.4220,-64.5758
120,4008,1048,280.2125,-64.5775
120,4008,1056,282.0030,-64.5775
120,4008,1064,283.7935,-64.5743
120,4008,1072,285.5840,-64.5719
120,4008,1080,287.3745,-64.5717
120,4008,1088,289.1650,-64.5700
120,4008,1096,290.9555,-64.5694
120,4008,1104,292.7460,-64.5654
120,4008,1112,294.5365,-64.5676
120,4008,1120,296.3270,-64.5681
120,4008,1128,298.1175,-64.5680
120,4008,1136,299.9080,-64.5678
120,4008,1144,301.6985,-64.5656
120,4008,1152,303.4890,-64.5654
120,4008,1160,305.2795,-64.5653
120,4008,1168,307.0700,-64.5675
120,4008,1176,308.8605,-64.5659
120,4008,1184,310.6510,-64.5696
120,4008,1192,312.4415,-64.5701
120,4008,1200,314.2320,-64.5681
120,4008,1208,316.0225,-64.5648
120,4008,1216,317.8130,-64.5631
120,4008,1224,319.6035,-64.5639
120,4008,1232,321.3940,-64.5631
120,4008,1240,323.1845,-64.5612
120,4008,1248,324.9750,-64.5596
120,4008,1256,326.7655,-64.5618
120,4008,1264,328.5560,-64.5625
120,4008,1272,330.3465,-64.5587
120,4008,1280,332.1370,-64.5605
120,4008,1288,333.9275,-64.5631
120,4008,1296,335.7180,-64.5652
120,4008,1304,337.5085,-64.5638
120,4008,1312,339.2990,-64.5639
120,4008,1320,341.0895,-64.5647
120,4008,1328,342.8800,-64.5667
120,4008,1336,344.6705,-64.5669
120,4008,1344,346.4610,-64.5646
120,4008,1352,347.9692,-64.5622
120,4008,1360,349.1949,-64.5620
120,4008,1368,350.4207,-64.5617
120,4008,1376,352.3160,-64.5611
120,4008,1384,384.4050,-64.5613
120,4009,0,0.0000,-65.0000
120,4009,8,0.0699,-64.9855
120,4009,16,0.6811,-64.9173
120,4009,24,5.5147,-64.6276
120,4009,32,14.0905,-64.5433
120,4009,40,22.6664,-64.5540
120,4009,48,36.8228,-64.5609
120,4009,56,100.0000,-64.5618
120,4009,64,100.0346,-64.5425
120,4009,72,100.0756,-64.4682
120,4009,80,100.1204,-64.3269
120,4009,88,100.2666,-63.5180
120,4009,96,100.6187,-60.7484
120,4009,104,101.2859,-57.5440
120,4009,112,101.3139,-57.4935
120,4009,120,101.3629,-57.4172
120,4009,128,101.4836,-57.2883
120,4009,136,101.7983,-57.3149
120,4009,144,101.8774,-57.3940
120,4009,152,101.9563,-57.4963
120,4009,160,102.0633,-57.6712
120,4009,168,102.3047,-58.1906
120,4009,176,102.4651,-58.6250
120,4009,184,102.8041,-59.7097
120,4009,192,103.4810,-62.1676
120,4009,200,103.5590,-62.4418
120,4009,208,104.2609,-64.6033
120,4009,216,104.6600,-65.6123
