b2gnmda_ns,direction,t_ms,v_mv
0.0,ND,124.75,-56.21631717367081
0.0,ND,125.0,-56.37731420277528
0.0,ND,125.25,-55.92948221750012
0.0,ND,125.5,-55.777268719864324
0.0,ND,125.75,-55.82961522602716
0.0,ND,126.0,-55.97718243957715
0.0,ND,126.25,-55.71337488834416
0.0,ND,126.5,-55.680697368236686
0.0,ND,126.75,-55.788875172152565
0.0,ND,127.0,-55.96593549530286
0.0,ND,127.25,-55.991173006791705
0.0,ND,127.5,-56.1140412731564
0.0,ND,127.75,-56.2921119286474
0.0,ND,128.0,-56.50044352271721
0.0,ND,128.25,-56.16996515752818
0.0,ND,128.5,-56.103459166123024
0.0,ND,128.75,-56.194841711787284
0.0,ND,129.0,-56.35596810134791
0.0,ND,129.25,-55.02126171967023
0.0,ND,129.5,-54.66739392051492
0.0,ND,129.75,-54.67488466150884
0.0,ND,130.0,-54.835422503637965
0.0,ND,130.25,-54.79668257575636
0.0,ND,130.5,-54.83249426328007
0.0,ND,130.75,-54.9969440591595
0.0,ND,131.0,-55.23354257658748
0.0,ND,131.25,-55.44630012789569
0.0,ND,131.5,-55.666168435859795
0.0,ND,131.75,-55.91909154491445
0.0,ND,132.0,-56.184898839829565
0.0,ND,132.25,-55.86248378859261
0.0,ND,132.5,-55.7572207964405
0.0,ND,132.75,-55.83458035004873
0.0,ND,133.0,-56.000737864117745
0.0,ND,133.25,-55.18740171460644
0.0,ND,133.5,-55.02255568814963
0.0,ND,133.75,-55.12012357759686
0.0,ND,134.0,-55.3273357050785
0.0,ND,134.25,-55.30204585596701
0.0,ND,134.5,-55.391920037397995
0.0,ND,134.75,-55.580238028685145
0.0,ND,135.0,-55.81648884806841
0.0,ND,135.25,-55.76986798815011
0.0,ND,135.5,-55.81422561822952
0.0,ND,135.75,-55.9655383131565
0.0,ND,136.0,-56.173054706222366
0.0,ND,136.25,-56.29204095455184
0.0,ND,136.5,-56.38158455850102
0.0,ND,136.75,-56.520102497109114
0.0,ND,137.0,-56.693363113139746
0.0,ND,137.25,-56.582627217739066
0.0,ND,137.5,-56.5711980864128
0.0,ND,137.75,-56.674605117672556
0.0,ND,138.0,-56.83456654983917
0.0,ND,138.25,-56.11981048424113
0.0,ND,138.5,-55.913472740442685
0.0,ND,138.75,-55.96401310761697
0.0,ND,139.0,-56.121602303005155
0.0,ND,139.25,-55.47704111672035
0.0,ND,139.5,-55.43778413324019
0.0,ND,139.75,-55.609126525749495
0.0,ND,140.0,-55.8505265765716
0.0,ND,140.25,-55.1988233128424
0.0,ND,140.5,-55.139639386462456
0.0,ND,140.75,-55.29598677239123
0.0,ND,141.0,-55.538973753019086
0.0,ND,141.25,-55.44856714845585
0.0,ND,141.5,-55.483665616976815
0.0,ND,141.75,-55.647551180938706
0.0,ND,142.0,-55.87487312472312
0.0,ND,142.25,-55.60311324526082
0.0,ND,142.5,-55.568523043842845
0.0,ND,142.75,-55.69199726828877
0.0,ND,143.0,-55.894791697776384
0.0,ND,143.25,-55.34491347112676
0.0,ND,143.5,-55.30459693066188
0.0,ND,143.75,-55.46117229650506
0.0,ND,144.0,-55.696242552189574
0.0,ND,144.25,-55.470356655215944
0.0,ND,144.5,-55.47025263487904
0.0,ND,144.75,-55.61010150564731
0.0,ND,145.0,-55.82096266163207
0.0,ND,145.25,-55.71217511551811
0.0,ND,145.5,-55.792257091190486
0.0,ND,145.75,-55.963209452087526
0.0,ND,146.0,-56.180091454365545
0.0,ND,146.25,-56.081631189241705
0.0,ND,146.5,-56.12485161806729
0.0,ND,146.75,-56.26342514033286
0.0,ND,147.0,-56.451218472835684
0.0,ND,147.25,-56.201551682667734
0.0,ND,147.5,-56.19666823038883
0.0,ND,147.75,-56.32896884483403
0.0,ND,148.0,-56.52081102678791
0.0,ND,148.25,-56.37830422544019
0.0,ND,148.5,-56.33790850587617
0.0,ND,148.75,-56.43023449262184
0.0,ND,149.0,-56.59493097241834
0.0,ND,149.25,-55.21418739470268
0.0,ND,149.5,-54.89048202968939
0.0,ND,149.75,-54.951430384510374
0.0,ND,150.0,-55.15178032874965
0.0,ND,150.25,-55.04956323981175
0.0,ND,150.5,-55.10094489044498
0.0,ND,150.75,-55.28642946313941
0.0,ND,151.0,-55.53607598507052
0.0,ND,151.25,-55.26384292872965
0.0,ND,151.5,-55.302571112860214
0.0,ND,151.75,-55.49981440289063
0.0,ND,152.0,-55.76247725670304
0.0,ND,152.25,-55.37610189972882
0.0,ND,152.5,-55.36163805863991
0.0,ND,152.75,-55.527748051077744
0.0,ND,153.0,-55.76570082042492
0.0,ND,153.25,-55.47319502213343
0.0,ND,153.5,-55.46511324842175
0.0,ND,153.75,-55.61526428973538
0.0,ND,154.0,-55.83906909827713
0.0,ND,154.25,-54.90400062638991
0.0,ND,154.5,-54.77957457508729
0.0,ND,154.75,-54.93915057977911
0.0,ND,155.0,-55.20098597985557
0.0,ND,155.25,-55.4475398008032
0.0,ND,155.5,-55.64380636227978
0.0,ND,155.75,-55.867332832095364
0.0,ND,156.0,-56.11255450163601
0.0,ND,156.25,-56.15115992609402
0.0,ND,156.5,-56.27375961731957
0.0,ND,156.75,-56.46009430511125
0.0,ND,157.0,-56.673558081927034
0.0,ND,157.25,-56.464579226311535
0.0,ND,157.5,-56.35126484228115
0.0,ND,157.75,-56.40628479855771
0.0,ND,158.0,-56.550052119079325
0.0,ND,158.25,-56.07575827720282
0.0,ND,158.5,-56.01617445178877
0.0,ND,158.75,-56.14838440047474
0.0,ND,159.0,-56.35824951863122
0.0,ND,159.25,-56.25319072966211
0.0,ND,159.5,-56.21386282247995
0.0,ND,159.75,-56.32379725161632
0.0,ND,160.0,-56.50585148690888
0.0,ND,160.25,-56.1256836231739
0.0,ND,160.5,-56.12728926504427
0.0,ND,160.75,-56.27800106438986
0.0,ND,161.0,-56.49119097514793
0.0,ND,161.25,-56.41970713619803
0.0,ND,161.5,-56.46977616082924
0.0,ND,161.75,-56.6309225846415
0.0,ND,162.0,-56.84093126792734
0.0,ND,162.25,-56.276424629495224
0.0,ND,162.5,-56.242773506592144
0.0,ND,162.75,-56.410683113298084
0.0,ND,163.0,-56.64402666205622
0.0,ND,163.25,-56.79352976373954
0.0,ND,163.5,-56.9461688708881
0.0,ND,163.75,-57.141534077253915
0.0,ND,164.0,-57.35274558906851
0.0,ND,164.25,-57.06141043893712
0.0,ND,164.5,-56.98187315720482
0.0,ND,164.75,-57.061597032379126
0.0,ND,165.0,-57.21467204968512
0.0,ND,165.25,-57.05301089214199
0.0,ND,165.5,-57.08680739086873
0.0,ND,165.75,-57.226879438017356
0.0,ND,166.0,-57.409741815876956
0.0,ND,166.25,-57.12668281456216
0.0,ND,166.5,-57.05055016470304
0.0,ND,166.75,-57.13016389812503
0.0,ND,167.0,-57.27733907023336
0.0,ND,167.25,-56.85412950048452
0.0,ND,167.5,-56.81060259812768
0.0,ND,167.75,-56.928121546466414
0.0,ND,168.0,-57.10761172642316
0.0,ND,168.25,-56.592633919174325
0.0,ND,168.5,-56.53437125486655
0.0,ND,168.75,-56.673683655855925
0.0,ND,169.0,-56.88217925236804
0.0,ND,169.25,-57.13425525228514
0.0,ND,169.5,-57.35244369475589
0.0,ND,169.75,-57.56384282295507
0.0,ND,170.0,-57.76693031340452
0.0,ND,170.25,-57.73008066920172
0.0,ND,170.5,-57.76646975223433
0.0,ND,170.75,-57.88111739623688
0.0,ND,171.0,-58.02469717059751
0.0,ND,171.25,-57.2688708055055
0.0,ND,171.5,-57.08219499708006
0.0,ND,171.75,-57.13264654864767
0.0,ND,172.0,-57.276415956795496
0.0,ND,172.25,-57.25651474069377
0.0,ND,172.5,-57.25972189544003
0.0,ND,172.75,-57.35109560958304
0.0,ND,173.0,-57.49242755705077
0.0,ND,173.25,-56.88926195622011
0.0,ND,173.5,-56.66223953593517
0.0,ND,173.75,-56.677903910127476
0.0,ND,174.0,-56.804349490586404
0.0,ND,174.25,-56.86389500540387
0.0,ND,174.5,-56.931674276657674
0.0,ND,174.75,-57.063748604321844
0.0,ND,175.0,-57.232718459760534
0.0,ND,175.25,-56.060836458895324
0.0,ND,175.5,-55.75554487686138
0.0,ND,175.75,-55.80511216760999
0.0,ND,176.0,-55.98622837035859
0.0,ND,176.25,-56.06992508364774
0.0,ND,176.5,-56.19579274689526
0.0,ND,176.75,-56.383025096539505
0.0,ND,177.0,-56.60585056575842
0.0,ND,177.25,-55.96281725479965
0.0,ND,177.5,-55.80649976273331
0.0,ND,177.75,-55.91833727427707
0.0,ND,178.0,-56.130772244070364
0.0,ND,178.25,-56.01036733356639
0.0,ND,178.5,-56.12623786978595
0.0,ND,178.75,-56.34600482954328
0.0,ND,179.0,-56.59466969527933
0.0,ND,179.25,-56.56380790926339
0.0,ND,179.5,-56.53585843320754
0.0,ND,179.75,-56.623227515183395
0.0,ND,180.0,-56.78228770109786
0.0,ND,180.25,-56.36548364597687
0.0,ND,180.5,-56.356910903525886
0.0,ND,180.75,-56.50948851770323
0.0,ND,181.0,-56.716334418175975
0.0,ND,181.25,-56.86554812156109
0.0,ND,181.5,-57.00513662327995
0.0,ND,181.75,-57.17678439635219
0.0,ND,182.0,-57.36482119613129
0.0,ND,182.25,-56.892783257126844
0.0,ND,182.5,-56.866906016662234
0.0,ND,182.75,-56.99208262430132
0.0,ND,183.0,-57.16970386022602
0.0,ND,183.25,-56.86266624577116
0.0,ND,183.5,-56.9112748789395
0.0,ND,183.75,-57.06600200299629
0.0,ND,184.0,-57.25768939713443
0.0,ND,184.25,-57.23528846347896
0.0,ND,184.5,-57.27137782124083
0.0,ND,184.75,-57.390323077224224
0.0,ND,185.0,-57.546611142719684
0.0,ND,185.25,-57.57744638535396
0.0,ND,185.5,-57.61791278065187
0.0,ND,185.75,-57.72143890108993
0.0,ND,186.0,-57.859721550173546
0.0,ND,186.25,-57.58859044003376
0.0,ND,186.5,-57.55114761515447
0.0,ND,186.75,-57.63097431009671
0.0,ND,187.0,-57.758063013318726
0.0,ND,187.25,-57.67505191464756
0.0,ND,187.5,-57.667654921287266
0.0,ND,187.75,-57.74486535643481
0.0,ND,188.0,-57.866251622797506
0.0,ND,188.25,-57.34342359162282
0.0,ND,188.5,-57.28147924490525
0.0,ND,188.75,-57.375824098746946
0.0,ND,189.0,-57.52570788700751
0.0,ND,189.25,-57.21424825331039
0.0,ND,189.5,-57.12762606330589
0.0,ND,189.75,-57.189552264327936
0.0,ND,190.0,-57.324200665222016
0.0,ND,190.25,-57.14733555206312
0.0,ND,190.5,-57.135442094985144
0.0,ND,190.75,-57.23764983305892
0.0,ND,191.0,-57.39356172223292
0.0,ND,191.25,-57.45493721479746
0.0,ND,191.5,-57.526680447417384
0.0,ND,191.75,-57.6511096116618
0.0,ND,192.0,-57.80068107218455
0.0,ND,192.25,-57.19355596475296
0.0,ND,192.5,-57.07500757860524
0.0,ND,192.75,-57.14415351207777
0.0,ND,193.0,-57.2893499930932
0.0,ND,193.25,-56.46329503269821
0.0,ND,193.5,-56.31661070397297
0.0,ND,193.75,-56.42648830415808
0.0,ND,194.0,-56.62478196646374
0.0,ND,194.25,-56.23166362648225
0.0,ND,194.5,-56.123467429658014
0.0,ND,194.75,-56.22633716101793
0.0,ND,195.0,-56.41912135158999
0.0,ND,195.25,-55.61077660600658
0.0,ND,195.5,-55.4914867178601
0.0,ND,195.75,-55.6271435583709
0.0,ND,196.0,-55.85974434030423
0.0,ND,196.25,-55.74448325190849
0.0,ND,196.5,-55.76251148783974
0.0,ND,196.75,-55.930051192278306
0.0,ND,197.0,-56.16211692635189
0.0,ND,197.25,-55.28493318077978
0.0,ND,197.5,-55.198037618343996
0.0,ND,197.75,-55.37721357944474
0.0,ND,198.0,-55.64017828314509
0.0,ND,198.25,-55.07587004581905
0.0,ND,198.5,-55.056124512942176
0.0,ND,198.75,-55.25377375251469
0.0,ND,199.0,-55.5323537236802
0.0,ND,199.25,-55.625691349282135
0.0,ND,199.5,-55.77588502126696
0.0,ND,199.75,-56.00093148435172
0.0,ND,200.0,-56.260461360264074
0.0,ND,200.25,-55.46180611023326
0.0,ND,200.5,-55.41809157504027
0.0,ND,200.75,-55.615737128563495
0.0,ND,201.0,-55.881912747776255
0.0,ND,201.25,-54.87046619358296
0.0,ND,201.5,-54.7982479233041
0.0,ND,201.75,-55.00425785823643
0.0,ND,202.0,-55.3093367969591
0.0,ND,202.25,-55.57143965158017
0.0,ND,202.5,-55.842426306941746
0.0,ND,202.75,-56.13312123962668
0.0,ND,203.0,-56.43084766650629
0.0,ND,203.25,-55.69779480121123
0.0,ND,203.5,-55.68755832747669
0.0,ND,203.75,-55.89855358961438
0.0,ND,204.0,-56.167844080835565
0.0,ND,204.25,-55.93240053516047
0.0,ND,204.5,-55.969596778633026
0.0,ND,204.75,-56.16099335989969
0.0,ND,205.0,-56.400739828719935
0.0,ND,205.25,-56.22907040677749
0.0,ND,205.5,-56.29324620263216
0.0,ND,205.75,-56.473730132400824
0.0,ND,206.0,-56.69905425747643
0.0,ND,206.25,-56.42992944373802
0.0,ND,206.5,-56.37395874792249
0.0,ND,206.75,-56.493636613873285
0.0,ND,207.0,-56.68529833572616
0.0,ND,207.25,-56.75426345347301
0.0,ND,207.5,-56.848337970568636
0.0,ND,207.75,-56.99988003660317
0.0,ND,208.0,-57.17939060530181
0.0,ND,208.25,-56.98581584885674
0.0,ND,208.5,-56.96871847356232
0.0,ND,208.75,-57.08513606173051
0.0,ND,209.0,-57.2555518941875
0.0,ND,209.25,-57.00841431842348
0.0,ND,209.5,-56.930300523545235
0.0,ND,209.75,-57.01697501446272
0.0,ND,210.0,-57.171260149919505
0.0,ND,210.25,-57.08551109391553
0.0,ND,210.5,-57.09707907962223
0.0,ND,210.75,-57.19963613110309
0.0,ND,211.0,-57.35103281902027
0.0,ND,211.25,-57.249198812407464
0.0,ND,211.5,-57.20311305459596
0.0,ND,211.75,-57.27834762316102
0.0,ND,212.0,-57.415265557632814
0.0,ND,212.25,-57.31280928377021
0.0,ND,212.5,-57.366524749090836
0.0,ND,212.75,-57.48703802895397
0.0,ND,213.0,-57.63852413282692
0.0,ND,213.25,-57.51249081512095
0.0,ND,213.5,-57.4984204964003
0.0,ND,213.75,-57.585401726085784
0.0,ND,214.0,-57.719095047681606
0.0,ND,214.25,-57.417990112573165
0.0,ND,214.5,-57.40376025899901
0.0,ND,214.75,-57.511801263778004
0.0,ND,215.0,-57.66739017860813
0.0,ND,215.25,-57.48120391337912
0.0,ND,215.5,-57.53487563142161
0.0,ND,215.75,-57.67084394805284
0.0,ND,216.0,-57.83286406458961
0.0,ND,216.25,-56.86540116292423
0.0,ND,216.5,-56.630686569950115
0.0,ND,216.75,-56.68458029311083
0.0,ND,217.0,-56.84260359058359
0.0,ND,217.25,-56.74532825572282
0.0,ND,217.5,-56.76478607795773
0.0,ND,217.75,-56.90557073958896
0.0,ND,218.0,-57.092739075517066
0.0,ND,218.25,-56.863138722241544
0.0,ND,218.5,-56.931268707282015
0.0,ND,218.75,-57.09265394463604
0.0,ND,219.0,-57.28139429008374
0.0,ND,219.25,-57.20532199446429
0.0,ND,219.5,-57.26324779797707
0.0,ND,219.75,-57.40243968452558
0.0,ND,220.0,-57.57048411138556
0.0,ND,220.25,-57.329569284625855
0.0,ND,220.5,-57.26286940916504
0.0,ND,220.75,-57.33494498345619
0.0,ND,221.0,-57.47233803802922
0.0,ND,221.25,-57.49926413595765
0.0,ND,221.5,-57.59276018141484
0.0,ND,221.75,-57.732656863785614
0.0,ND,222.0,-57.89070380894596
0.0,ND,222.25,-57.91401837054668
0.0,ND,222.5,-57.94571783749885
0.0,ND,222.75,-58.03855687198879
0.0,ND,223.0,-58.162357645389484
0.0,ND,223.25,-57.62805554465878
0.0,ND,223.5,-57.52443299346595
0.0,ND,223.75,-57.59467584775222
0.0,ND,224.0,-57.7284667459323
0.0,ND,224.25,-57.29728972116917
0.0,ND,224.5,-57.235217469441004
0.0,ND,224.75,-57.33178732146182
0.0,ND,225.0,-57.483107213865246
0.0,ND,225.25,-57.227598572103624
0.0,ND,225.5,-57.186549475310024
0.0,ND,225.75,-57.268160095703415
0.0,ND,226.0,-57.40536639557326
0.0,ND,226.25,-57.27278782862017
0.0,ND,226.5,-57.25812275347997
0.0,ND,226.75,-57.349809349715834
0.0,ND,227.0,-57.48914663357544
0.0,ND,227.25,-57.411747756964324
0.0,ND,227.5,-57.38998059343103
0.0,ND,227.75,-57.472815802031725
0.0,ND,228.0,-57.60133798209988
0.0,ND,228.25,-57.45553061437816
0.0,ND,228.5,-57.43537265230754
0.0,ND,228.75,-57.52203854711315
0.0,ND,229.0,-57.65567599863726
0.0,ND,229.25,-57.22192995091583
0.0,ND,229.5,-57.109682722840176
0.0,ND,229.75,-57.16647312342724
0.0,ND,230.0,-57.29971998528257
0.0,ND,230.25,-57.128583514387
0.0,ND,230.5,-57.16226178656112
0.0,ND,230.75,-57.29418017336908
0.0,ND,231.0,-57.46614938499592
0.0,ND,231.25,-57.32564911760061
0.0,ND,231.5,-57.38727037021036
0.0,ND,231.75,-57.519901927927265
0.0,ND,232.0,-57.68244500063047
0.0,ND,232.25,-57.70957563383268
0.0,ND,232.5,-57.71698425955699
0.0,ND,232.75,-57.7924291562174
0.0,ND,233.0,-57.91075551798834
0.0,ND,233.25,-57.83256975753422
0.0,ND,233.5,-57.81120719292917
0.0,ND,233.75,-57.86603979276323
0.0,ND,234.0,-57.96780635919096
0.0,ND,234.25,-57.49383551667822
0.0,ND,234.5,-57.39753271735047
0.0,ND,234.75,-57.4643910331794
0.0,ND,235.0,-57.59469518085479
0.0,ND,235.25,-57.012899823135754
0.0,ND,235.5,-56.932856451025074
0.0,ND,235.75,-57.02503589880261
0.0,ND,236.0,-57.18156875736095
0.0,ND,236.25,-56.66764138015464
0.0,ND,236.5,-56.479027532789594
0.0,ND,236.75,-56.52384205977822
0.0,ND,237.0,-56.674548916085556
0.0,ND,237.25,-56.56883963522996
0.0,ND,237.5,-56.64670258175553
0.0,ND,237.75,-56.81550289311958
0.0,ND,238.0,-57.01923723723428
0.0,ND,238.25,-57.1238604832789
0.0,ND,238.5,-57.22328570684948
0.0,ND,238.75,-57.37325170365378
0.0,ND,239.0,-57.54515936353423
0.0,ND,239.25,-56.79557203204859
0.0,ND,239.5,-56.72802288947205
0.0,ND,239.75,-56.842565996073745
0.0,ND,240.0,-57.019410024214096
0.0,ND,240.25,-56.72656273722606
0.0,ND,240.5,-56.68244563403487
0.0,ND,240.75,-56.78122355671299
0.0,ND,241.0,-56.94451076276653
0.0,ND,241.25,-56.92496635016599
0.0,ND,241.5,-57.069476005815034
0.0,ND,241.75,-57.24645560810837
0.0,ND,242.0,-57.43479187251243
0.0,ND,242.25,-57.241992481460414
0.0,ND,242.5,-57.12973305744733
0.0,ND,242.75,-57.1696562669781
0.0,ND,243.0,-57.28457309484953
0.0,ND,243.25,-56.164631578844904
0.0,ND,243.5,-55.85498097724738
0.0,ND,243.75,-55.88676437013155
0.0,ND,244.0,-56.05096846565331
0.0,ND,244.25,-55.42953816829551
0.0,ND,244.5,-55.29925521724308
0.0,ND,244.75,-55.41488963165745
0.0,ND,245.0,-55.63329104814019
0.0,ND,245.25,-55.560906047357015
0.0,ND,245.5,-55.624746929831815
0.0,ND,245.75,-55.80776232213228
0.0,ND,246.0,-56.04398736335662
0.0,ND,246.25,-55.67166231189953
0.0,ND,246.5,-55.65852451156293
0.0,ND,246.75,-55.82995692457464
0.0,ND,247.0,-56.070129343415786
0.0,ND,247.25,-55.72354374324962
0.0,ND,247.5,-55.78919794711397
0.0,ND,247.75,-55.9997477304658
0.0,ND,248.0,-56.256716069518674
0.0,ND,248.25,-56.27717766726247
0.0,ND,248.5,-56.31414332295867
0.0,ND,248.75,-56.45156518576569
0.0,ND,249.0,-56.64067904734628
0.0,ND,249.25,-56.57562648562903
0.0,ND,249.5,-56.66178693390665
0.0,ND,249.75,-56.825779230259776
0.0,ND,250.0,-57.018699007266775
0.0,ND,250.25,-57.02683965955789
0.0,ND,250.5,-57.070888647117194
0.0,ND,250.75,-57.19253294613257
0.0,ND,251.0,-57.353542749063315
0.0,ND,251.25,-57.44189137154408
0.0,ND,251.5,-57.510964769649945
0.0,ND,251.75,-57.624267324346256
0.0,ND,252.0,-57.76274651311448
0.0,ND,252.25,-57.47951540131772
0.0,ND,252.5,-57.19446893532958
0.0,ND,252.75,-57.11204557754648
0.0,ND,253.0,-57.15837133860548
0.0,ND,253.25,-56.712308062201885
0.0,ND,253.5,-56.61766922614264
0.0,ND,253.75,-56.69682812498803
0.0,ND,254.0,-56.850337571839376
0.0,ND,254.25,-56.958632615244454
0.0,ND,254.5,-57.05744095950262
0.0,ND,254.75,-57.19451868118853
0.0,ND,255.0,-57.356601196273324
0.0,ND,255.25,-56.997740714382125
0.0,ND,255.5,-56.895054321957865
0.0,ND,255.75,-56.94930804064009
0.0,ND,256.0,-57.07864294343519
0.0,ND,256.25,-57.1970323310186
0.0,ND,256.5,-57.30861323105364
0.0,ND,256.75,-57.44522910708998
0.0,ND,257.0,-57.59835928729841
0.0,ND,257.25,-57.46785808942261
0.0,ND,257.5,-57.43972232872652
0.0,ND,257.75,-57.51527698375769
0.0,ND,258.0,-57.63833188994444
0.0,ND,258.25,-57.31395699999071
0.0,ND,258.5,-57.25457880214224
0.0,ND,258.75,-57.33095805478657
0.0,ND,259.0,-57.4660181957192
0.0,ND,259.25,-57.29648033464028
0.0,ND,259.5,-57.22891356526059
0.0,ND,259.75,-57.29481463643657
0.0,ND,260.0,-57.425255508791146
0.0,ND,260.25,-57.394778419209665
0.0,ND,260.5,-57.40112401235934
0.0,ND,260.75,-57.484571378986665
0.0,ND,261.0,-57.61230546999452
0.0,ND,261.25,-57.666537657461916
0.0,ND,261.5,-57.73254818086746
0.0,ND,261.75,-57.837625723049
0.0,ND,262.0,-57.96335212349755
0.0,ND,262.25,-56.87400920712076
0.0,ND,262.5,-56.54503159705834
0.0,ND,262.75,-56.531112027328135
0.0,ND,263.0,-56.65017103002091
0.0,ND,263.25,-56.69848507915292
0.0,ND,263.5,-56.780971141397835
0.0,ND,263.75,-56.92642023746437
0.0,ND,264.0,-57.10283657859298
0.0,ND,264.25,-56.92087519577355
0.0,ND,264.5,-56.869763836253625
0.0,ND,264.75,-56.95251940050881
0.0,ND,265.0,-57.099507949455635
0.0,ND,265.25,-57.1744476383103
0.0,ND,265.5,-57.25165828567345
0.0,ND,265.75,-57.36853365312001
0.0,ND,266.0,-57.512452830279436
0.0,ND,266.25,-57.606653807149215
0.0,ND,266.5,-57.67346316066054
0.0,ND,266.75,-57.766944522374295
0.0,ND,267.0,-57.88442030470705
0.0,ND,267.25,-57.475519386160094
0.0,ND,267.5,-57.34869035918188
0.0,ND,267.75,-57.373136758998136
0.0,ND,268.0,-57.472957634720906
0.0,ND,268.25,-57.109984857704625
0.0,ND,268.5,-57.039160685965136
0.0,ND,268.75,-57.10615819986112
0.0,ND,269.0,-57.24132817244991
0.0,ND,269.25,-56.95719624934126
0.0,ND,269.5,-56.88457945407817
0.0,ND,269.75,-56.96898873861145
0.0,ND,270.0,-57.12355995340941
0.0,ND,270.25,-55.92589841017003
0.0,ND,270.5,-55.67738406775933
0.0,ND,270.75,-55.75258504170066
0.0,ND,271.0,-55.94472130983407
0.0,ND,271.25,-55.97671069643412
0.0,ND,271.5,-56.14327271818286
0.0,ND,271.75,-56.36329835378838
0.0,ND,272.0,-56.60141297408326
0.0,ND,272.25,-56.55488266139034
0.0,ND,272.5,-56.62555525489952
0.0,ND,272.75,-56.780353563664924
0.0,ND,273.0,-56.97472567696829
0.0,ND,273.25,-57.00248859906024
0.0,ND,273.5,-56.9728179914119
0.0,ND,273.75,-57.026870442832305
0.0,ND,274.0,-57.14396461042225
0.0,ND,274.25,-56.74958489836885
0.0,ND,274.5,-56.704350466825645
0.0,ND,274.75,-56.80030933092783
0.0,ND,275.0,-56.962767517197264
0.0,ND,275.25,-56.8993190094879
0.0,ND,275.5,-56.95624496280233
0.0,ND,275.75,-57.0943845632856
0.0,ND,276.0,-57.26790352431057
0.0,ND,276.25,-57.34055936651839
0.0,ND,276.5,-57.38776044472243
0.0,ND,276.75,-57.48917811084634
0.0,ND,277.0,-57.62375215548156
0.0,ND,277.25,-57.32693560694643
0.0,ND,277.5,-57.23183825729922
0.0,ND,277.75,-57.27463037390077
0.0,ND,278.0,-57.385182432851565
0.0,ND,278.25,-57.05867894516608
0.0,ND,278.5,-57.00197055237188
0.0,ND,278.75,-57.07401774773047
0.0,ND,279.0,-57.203727367799615
0.0,ND,279.25,-56.70908827443483
0.0,ND,279.5,-56.515355104905005
0.0,ND,279.75,-56.53735104543371
0.0,ND,280.0,-56.66777860461366
0.0,ND,280.25,-56.782311405401856
0.0,ND,280.5,-56.901177723123844
0.0,ND,280.75,-57.05455545021288
0.0,ND,281.0,-57.228287694989284
0.0,ND,281.25,-57.14233313174034
0.0,ND,281.5,-57.07241807148203
0.0,ND,281.75,-57.11704439220452
0.0,ND,282.0,-57.22327870240273
0.0,ND,282.25,-57.23936077924707
0.0,ND,282.5,-57.231675487038515
0.0,ND,282.75,-57.29181002311982
0.0,ND,283.0,-57.3986643598282
0.0,ND,283.25,-57.0840399795749
0.0,ND,283.5,-57.0386950897371
0.0,ND,283.75,-57.13038313548036
0.0,ND,284.0,-57.27210446646456
0.0,ND,284.25,-57.09833447240285
0.0,ND,284.5,-56.98288582499087
0.0,ND,284.75,-56.98873528890866
0.0,ND,285.0,-57.07840240235444
0.0,ND,285.25,-56.92188941452024
0.0,ND,285.5,-56.94866468048724
0.0,ND,285.75,-57.052589110226606
0.0,ND,286.0,-57.20116363575406
0.0,ND,286.25,-56.842837457592026
0.0,ND,286.5,-56.696046066789776
0.0,ND,286.75,-56.7144441112643
0.0,ND,287.0,-56.823619392411764
0.0,ND,287.25,-56.88866513123812
0.0,ND,287.5,-56.92011720404121
0.0,ND,287.75,-57.01429897526588
0.0,ND,288.0,-57.15103843180727
0.0,ND,288.25,-57.175040171621525
0.0,ND,288.5,-57.23520643834765
0.0,ND,288.75,-57.35135970194223
0.0,ND,289.0,-57.49622676988772
0.0,ND,289.25,-56.78083905235981
0.0,ND,289.5,-56.62501145541573
0.0,ND,289.75,-56.67772442045151
0.0,ND,290.0,-56.81287698137961
0.0,ND,290.25,-56.81659783491581
0.0,ND,290.5,-56.87782947892196
0.0,ND,290.75,-57.0049237733594
0.0,ND,291.0,-57.16473655466337
0.0,ND,291.25,-56.46614327311048
0.0,ND,291.5,-56.296464230417385
0.0,ND,291.75,-56.34307155256286
0.0,ND,292.0,-56.48409894864879
0.0,ND,292.25,-56.5511405523879
0.0,ND,292.5,-56.64732653830953
0.0,ND,292.75,-56.79477210362295
0.0,ND,293.0,-56.971797768740785
0.0,ND,293.25,-56.19000673109083
0.0,ND,293.5,-55.992370944236654
0.0,ND,293.75,-56.04183240269169
0.0,ND,294.0,-56.19874717696882
0.0,ND,294.25,-56.07650569816295
0.0,ND,294.5,-56.10879015160244
0.0,ND,294.75,-56.25170846455465
0.0,ND,295.0,-56.45280857850905
0.0,ND,295.25,-56.13226808603615
0.0,ND,295.5,-56.064146928442554
0.0,ND,295.75,-56.15662476585459
0.0,ND,296.0,-56.323235770750586
0.0,ND,296.25,-55.408200528342036
0.0,ND,296.5,-55.16773487267414
0.0,ND,296.75,-55.23088687111815
0.0,ND,297.0,-55.42667810054778
0.0,ND,297.25,-55.60074625134661
