generation,cell_index,mi_count_bits,atp_per_spike_molecules,corner_label,share_soma,share_ais,share_dend
12,1097,0.0039060116788910415,79392529.9617883,low_mi_high_atp,0.08947086277925331,0.007275990552666829,0.9032531466680798
12,1098,0.39608206781968325,31870369.07604979,low_mi_high_atp,0.2419789606100346,0.029171880102722564,0.7288491592872429
12,1101,0.42861202828328215,55092242.109474845,low_mi_high_atp,0.18777125596555405,0.016498560907297812,0.795730183127148
12,1102,0.0,120138238.69901149,low_mi_high_atp,0.08928333002008361,0.005482225529702737,0.9052344444502136
12,1103,0.0,31443108.848726604,low_mi_high_atp,0.2263790205586936,0.04071773292962151,0.7329032465116849
12,1104,0.6309412443480125,9421888.693880172,high_mi_high_atp,0.9219214060779188,0.07589666040407489,0.0021819335180063145
12,1105,0.0,6830929.101607673,low_mi_high_atp,0.9370608018811784,0.06226077691414738,0.0006784212046742303
12,1106,0.0,7175899.258595365,low_mi_high_atp,0.940596401470985,0.05820408136987495,0.0011995171591400358
12,1107,0.0,22827379.851317737,low_mi_high_atp,0.4641463125777339,0.028039816315725313,0.5078138711065407
12,1108,0.0,6902527.867050897,low_mi_high_atp,0.9427793194382502,0.0561673768735154,0.0010533036882344128
12,1111,0.5699579180264102,11895826.48920733,high_mi_high_atp,0.8056474692300932,0.0347668608196678,0.159585669950239
12,1113,0.0,9808977.084534429,low_mi_high_atp,0.9379038865082294,0.06004569423438503,0.002050419257385623
12,1117,0.0,42222618.63101892,low_mi_high_atp,0.2483979279999755,0.023457576854206377,0.7281444951458181
12,1118,0.0,8136733.990279829,low_mi_high_atp,0.9127969944920845,0.08494858425704097,0.0022544212508745338
12,1119,0.11081000099916546,28975282.6008646,low_mi_high_atp,0.2876642905158041,0.03552408695343503,0.6768116225307609
12,1122,0.0,15507814.338954054,low_mi_high_atp,0.5616012257699905,0.04917227897922914,0.3892264952507804
12,1123,0.0,12891070.648770787,low_mi_high_atp,0.5952554957989882,0.07245804133706542,0.3322864628639465
12,1127,0.3960820678196829,83689685.33951181,low_mi_high_atp,0.09454069210311208,0.005048600285652303,0.9004107076112357
12,1128,0.0,30526271.4743485,low_mi_high_atp,0.33394928953652186,0.013998055941043183,0.652052654522435
12,1132,0.24011158302361144,41764096.68898999,low_mi_high_atp,0.19699620294334294,0.02067844794469464,0.7823253491119625
12,1134,0.0,6606405.681430042,low_mi_high_atp,0.9356851450385946,0.06398010334793428,0.00033475161347115793
12,1135,0.0,24928507.50713184,low_mi_high_atp,0.23805986304608348,0.04902448684981701,0.7129156501040995
12,1137,0.0,358660514.10093987,low_mi_high_atp,0.0187820105881885,0.002015186379866039,0.9792028030319455
12,1139,0.0,47637882.49168552,low_mi_high_atp,0.15902406380236775,0.009444704348780909,0.8315312318488512
12,1140,0.0,28233008.17626764,low_mi_high_atp,0.3404248506287254,0.017883800449356647,0.6416913489219179
12,1142,0.6309412443480125,18209805.407407932,high_mi_high_atp,0.7212671529418379,0.04335018074972154,0.2353826663084406
12,1144,0.0,62719661.49588644,low_mi_high_atp,0.27371289963845336,0.01125079217796986,0.7150363081835768
12,1145,0.0,55405101.26237225,low_mi_high_atp,0.19129905102564013,0.015293490064178098,0.7934074589101817
12,1146,0.0,107123431.01971433,low_mi_high_atp,0.07583795970945474,0.0032207607375163223,0.920941279553029
12,1148,0.6036008174591047,344059476.78809845,high_mi_high_atp,0.03161846169452606,0.003216659411403786,0.9651648788940701
12,1149,0.0,57331824.79512319,low_mi_high_atp,0.10976868482458689,0.008499315485004145,0.8817319996904089
12,1150,0.33852286690802497,120183513.94930024,low_mi_high_atp,0.06744132387562751,0.0035691004190628855,0.9289895757053096
12,1151,0.45060436423689204,168388632.45444342,low_mi_high_atp,0.04133538825520168,0.004303529979309585,0.9543610817654887
13,1152,0.0,9168285.530507823,low_mi_high_atp,0.9876074266641612,0.011375142102418178,0.0010174312334203994
13,1158,0.81966311988888,7403454.726058525,high_mi_high_atp,0.9291625827108371,0.06567948319682756,0.005157934092335383
13,1159,0.20438616070495735,35811238.19651542,low_mi_high_atp,0.272144225508218,0.020414862266392695,0.7074409122253893
13,1160,0.6309412443480125,11334433.3294035,high_mi_high_atp,0.8010629499597084,0.04372335913145037,0.15521369090884127
13,1161,0.0,33729090.99035609,low_mi_high_atp,0.33142464342729505,0.02869130824497517,0.6398840483277298
13,1162,0.0,20812320.096785523,low_mi_high_atp,0.32361416311211266,0.024636607569441957,0.6517492293184454
13,1165,0.81966311988888,7556660.478081577,high_mi_high_atp,0.882955990964474,0.11365716864104844,0.003386840394477714
13,1166,0.0,27049764.333980817,low_mi_high_atp,0.2774980093692546,0.031656324069215,0.6908456665615305
13,1167,0.0,8681325.990273522,low_mi_high_atp,0.746763408157632,0.1086409983742037,0.14459559346816436
13,1168,0.0,6140425.067607202,low_mi_low_atp,0.9401118948380488,0.0587221359389791,0.0011659692229720985
13,1171,0.0,18677128.31362095,low_mi_high_atp,0.3003263114587368,0.02253980952374563,0.6771338790175175
13,1172,0.0,11395419.123545961,low_mi_high_atp,0.8910216881729736,0.08292538512426308,0.026052926702763404
13,1174,1.1393262397777593,8309675.54077427,high_mi_high_atp,0.8499142803071497,0.043928109225792156,0.10615761046705818
13,1176,0.0,123654006.10215327,low_mi_high_atp,0.08074970697115648,0.0043502274560200055,0.9149000655728236
13,1177,0.010537624509989046,63153244.265389115,low_mi_high_atp,0.16414896717019697,0.01398814145400218,0.8218628913758009
13,1179,0.0,6935973.00220438,low_mi_high_atp,0.9027244921640232,0.09665570440381761,0.0006198034321592111
13,1181,0.0,19420376.93933031,low_mi_high_atp,0.4489391987249756,0.017644294670726268,0.5334165066042982
13,1182,0.0,16316272.855206152,low_mi_high_atp,0.5651636911457152,0.025907242677107808,0.40892906617717695
13,1183,0.0,13286036.705073997,low_mi_high_atp,0.6450276962947253,0.0770057825079012,0.27796652119737353
13,1184,0.3605152028616353,46819389.50749728,low_mi_high_atp,0.1827583273221274,0.017478057699761268,0.7997636149781114
13,1185,0.0,13025961.674248323,low_mi_high_atp,0.8061078898715605,0.04666340762854497,0.14722870249989453
13,1188,0.17179332732076766,11897677.370748615,low_mi_high_atp,0.6196066027454631,0.0819607854086823,0.29843261184585457
13,1189,0.0,11687985.279117402,low_mi_high_atp,0.9088757525252953,0.015961461280811863,0.07516278619389281
13,1190,0.43180749013833714,27212500.770282894,low_mi_high_atp,0.2993867877595053,0.02958020330937742,0.6710330089311173
13,1191,0.049237078402501966,43013221.02355799,low_mi_high_atp,0.28629274342347505,0.009375073838284476,0.7043321827382405
13,1193,0.0,15844086.341447422,low_mi_high_atp,0.4157712726994849,0.06278874276409324,0.5214399845364219
13,1194,0.3331747759727274,34884772.42067021,low_mi_high_atp,0.28278024456393447,0.015486400620941945,0.7017333548151237
13,1195,0.0,20646129.312556237,low_mi_high_atp,0.44117236627207024,0.04709461626888757,0.5117330174590422
13,1198,0.0,10173394.32087372,low_mi_high_atp,0.9445953690333772,0.054140351954916274,0.0012642790117065824
13,1201,0.0,10246962.960682502,low_mi_high_atp,0.9642013944605251,0.033192644511923226,0.0026059610275516692
13,1202,0.050939613646658666,18408929.576391276,low_mi_high_atp,0.44002185392345755,0.07931258257677862,0.48066556349976397
13,1203,0.6309412443480125,5882497.538664511,high_mi_low_atp,0.9133175952344951,0.08505990747953661,0.0016224972859683023
13,1206,0.0,10682443.625086155,low_mi_high_atp,0.9768371874908658,0.021899174419427753,0.0012636380897064134
13,1208,0.0,9039861.743233258,low_mi_high_atp,0.8697479578382539,0.12523673617201056,0.005015305989735534
13,1209,0.5984741568050038,11271694.141894255,high_mi_high_atp,0.8608591014583108,0.047759632901725725,0.09138126563996347
13,1213,0.0,87989223.63712619,low_mi_high_atp,0.11824819208282175,0.013059156015725893,0.8686926519014524
13,1214,0.0039060116788910415,8045497.257696669,low_mi_high_atp,0.813673584003549,0.05437491160438521,0.13195150439206563
13,1216,0.0,12255076.44149893,low_mi_high_atp,0.6976304876884845,0.07883135687113729,0.22353815544037814
13,1219,0.0,15429245.790425947,low_mi_high_atp,0.4440444000999571,0.024193403129440127,0.5317621967706028
13,1220,0.0,54620122.80647992,low_mi_high_atp,0.13478807058204542,0.01301656914719121,0.8521953602707635
13,1221,0.0,93877938.15318811,low_mi_high_atp,0.06426142698761744,0.00954886098556076,0.9261897120268218
13,1223,0.0,37094793.554989636,low_mi_high_atp,0.20000394302875077,0.02357196242867251,0.7764240945425767
13,1224,0.0039060116788910415,21382773.6549454,low_mi_high_atp,0.3192493377057513,0.01055881953198786,0.670191842762261
13,1226,0.0,21259652.742552873,low_mi_high_atp,0.3592361530807357,0.02407278316564518,0.6166910637536192
13,1228,0.0,20904644.320186354,low_mi_high_atp,0.6228674634550386,0.005987678806810705,0.37114485773815054
13,1229,0.0,17192486.921080966,low_mi_high_atp,0.47615367668601866,0.02887786495114755,0.49496845836283393
13,1232,0.0,26135160.021611415,low_mi_high_atp,0.43258958664241925,0.023890104424841244,0.5435203089327395
13,1233,0.0,16215010.979698665,low_mi_high_atp,0.49718249934840325,0.06476427223400011,0.4380532284175966
13,1234,0.0039060116788910415,15046668.371520193,low_mi_high_atp,0.5339526521183655,0.04612779179100677,0.41991955609062775
13,1236,0.18017832275051465,62407687.9815991,low_mi_high_atp,0.11291014128922068,0.013641911724262592,0.8734479469865167
13,1237,0.0,23762877.229225688,low_mi_high_atp,0.22723221762622606,0.026925078795378768,0.7458427035783952
13,1239,0.5646098270911124,51430825.49154852,high_mi_high_atp,0.18027543275977723,0.020842339000399904,0.7988822282398229
13,1242,0.11081000099916546,47012596.17889942,low_mi_high_atp,0.1499878070257558,0.016138125314380643,0.8338740676598636
13,1244,0.5699579180264102,12265080.720646657,high_mi_high_atp,0.7469197947897386,0.03724634532171794,0.21583385988854334
13,1245,0.049237078402501966,87004059.6995584,low_mi_high_atp,0.07993055863988258,0.007366871897710665,0.9127025694624068
13,1246,0.0,593699653.1862532,low_mi_high_atp,0.011391986078499209,0.0015841827059331212,0.9870238312155677
13,1247,0.11081000099916546,410056089.44072944,low_mi_high_atp,0.016599869449973964,0.0008774202886927873,0.9825227102613332
14,1252,0.0039060116788910415,17075075.073142793,low_mi_high_atp,0.7089353067769023,0.07822935409177376,0.21283533913132394
14,1255,0.0,25169880.14275297,low_mi_high_atp,0.2504610041612667,0.02685842616315539,0.7226805696755778
14,1256,0.0,13905163.72221147,low_mi_high_atp,0.7314549321959584,0.038505473237568484,0.2300395945664733
14,1257,0.0,11135722.354005849,low_mi_high_atp,0.9522903778586616,0.047407622020723156,0.0003020001206153271
14,1260,0.0,21790412.754306927,low_mi_high_atp,0.6031678550979845,0.022714523023253698,0.3741176218787618
14,1261,0.3689001982913814,17531721.356429223,low_mi_high_atp,0.36920305730794795,0.04266870314059772,0.5881282395514543
14,1262,0.24011158302361144,33593952.33063815,low_mi_high_atp,0.401840914748292,0.03737204754347358,0.5607870377082345
14,1266,0.17179332732076766,94325504.29046664,low_mi_high_atp,0.11347723815631769,0.003540018157059421,0.8829827436866228
14,1267,0.0,7888284.106172417,low_mi_high_atp,0.750811909668992,0.10022556798235982,0.14896252234864815
14,1268,0.0,23935977.963013988,low_mi_high_atp,0.65629891078651,0.028306440455569747,0.3153946487579202
14,1269,0.0,19544610.120453026,low_mi_high_atp,0.4172051858837493,0.027909443688718068,0.5548853704275326
14,1270,0.3605152028616353,30587611.201466613,low_mi_high_atp,0.31510266990895397,0.011969302231940003,0.672928027859106
14,1272,0.5083849954297467,7910981.161151116,low_mi_high_atp,0.9501903544735826,0.043471116106878295,0.0063385294195390145
14,1274,0.13094124434801294,20718890.44815117,low_mi_high_atp,0.3818274511356652,0.03266585423853571,0.585506694625799
14,1276,0.0,6551445.404219202,low_mi_high_atp,0.9410622483592677,0.05817495831562571,0.0007627933251067901
14,1283,0.81966311988888,16046366.953832984,high_mi_high_atp,0.7223547643390095,0.036184897188853773,0.24146033847213674
14,1284,0.0,7177041.750628773,low_mi_high_atp,0.9439520842518081,0.053977067326536496,0.002070848421655433
14,1286,0.0,7539262.736494417,low_mi_high_atp,0.8984107543235808,0.10134793671014197,0.00024130896627729383
14,1287,0.0,10936555.257731976,low_mi_high_atp,0.9591215985397927,0.03999151076388232,0.0008868906963249895
14,1288,0.24011158302361144,6760564.051687482,low_mi_high_atp,0.9433936627436089,0.05561238582402693,0.0009939514323642719
14,1292,0.4608504522714016,68302012.44645934,low_mi_high_atp,0.11236164552237435,0.009449839886450206,0.8781885145911755
14,1295,0.13932623977775904,79586620.71623366,low_mi_high_atp,0.07355835074576089,0.018087597281598745,0.9083540519726404
14,1296,0.0,7027471.82691711,low_mi_high_atp,0.8679319617536307,0.13111890116754085,0.0009491370788283697
14,1297,0.0,6683345.362729671,low_mi_high_atp,0.9134607278543073,0.08581319314657337,0.0007260789991194038
14,1298,0.010537624509989046,15681465.065962968,low_mi_high_atp,0.4752215095462103,0.06732152992741113,0.45745696052637863
14,1299,0.0,21065199.485703785,low_mi_high_atp,0.32985979530936504,0.019384834274944678,0.6507553704156902
14,1300,0.0,45173728.54693831,low_mi_high_atp,0.1618145197188362,0.018273566619823687,0.8199119136613401
14,1301,0.0,25477695.689004872,low_mi_high_atp,0.3233898774888463,0.021845030484018924,0.6547650920271348
14,1302,0.0039060116788910415,10941003.469154049,low_mi_high_atp,0.8418801836184258,0.06298105104948082,0.09513876533209348
14,1303,0.0,18931327.316424992,low_mi_high_atp,0.37682868601250263,0.021453317279003875,0.6017179967084935
14,1304,0.5083849954297467,10449565.361237897,low_mi_high_atp,0.908479968184676,0.0614420417186062,0.03007799009671781
14,1308,0.5984741568050038,7492851.531544127,high_mi_high_atp,0.9138772508615483,0.0472106079009623,0.03891214123748941
14,1309,0.0,35237420.51740481,low_mi_high_atp,0.19575416454277098,0.014553532894269822,0.7896923025629592
14,1311,0.0,10819441.451748503,low_mi_high_atp,0.8772437996922587,0.05350510391892129,0.06925109638882006
14,1313,0.10894890839440247,34320071.01885198,low_mi_high_atp,0.18042521214126606,0.02296344594329634,0.7966113419154376
14,1315,0.0,18569352.886426706,low_mi_high_atp,0.6960202127951887,0.026108343756033513,0.27787144344877784
14,1316,0.0,10251037.82560185,low_mi_high_atp,0.6377715262325148,0.09741177402951179,0.26481669973797345
14,1317,0.0,22954447.962072182,low_mi_high_atp,0.3275364093812881,0.028870798903684776,0.643592791715027
14,1318,0.0,13363515.308870623,low_mi_high_atp,0.7313589108627994,0.033640896457104726,0.23500019268009592
14,1319,0.0,25198375.32423984,low_mi_high_atp,0.3170593290131206,0.018580638231744894,0.6643600327551344
14,1321,0.0,12155375.455029527,low_mi_high_atp,0.612600240282852,0.08546577325061658,0.3019339864665315
14,1323,0.0,6085937.353077095,low_mi_low_atp,0.9420377722311158,0.05620219109988972,0.0017600366689945824
14,1324,0.0039060116788910415,27749346.804026674,low_mi_high_atp,0.30326169782420814,0.01551550087323857,0.6812228013025533
14,1328,0.0,34659651.41617193,low_mi_high_atp,0.15790704669428762,0.01867704093314338,0.823415912372569
14,1329,0.0,14359622.059615644,low_mi_high_atp,0.49391200703028665,0.029228685122259377,0.47685930784745395
14,1331,0.33503586857749007,333005768.8303793,low_mi_high_atp,0.038019088617980625,0.005247882880166052,0.9567330285018534
14,1333,0.688563318180261,39366508.26397268,high_mi_high_atp,0.26347655865540426,0.013779331431931078,0.7227441099126647
14,1335,0.0,10801057.920835199,low_mi_high_atp,0.8450335883328278,0.02773131748570732,0.12723509418146492
14,1336,0.0,9846887.27604023,low_mi_high_atp,0.7080887187515429,0.10005608235217658,0.19185519889628053
14,1337,0.0,69360518.13532624,low_mi_high_atp,0.10895628759074721,0.018087368353053773,0.872956344056199
14,1340,0.0,44019230.869510956,low_mi_high_atp,0.15737056655459064,0.021375158290588742,0.8212542751548206
14,1341,0.0039060116788910415,87924376.3302172,low_mi_high_atp,0.11856408318497799,0.004232829649412974,0.877203087165609
14,1342,0.5627487344863497,265191462.924905,low_mi_high_atp,0.03897471528791176,0.00418333011307904,0.9568419545990092
14,1343,0.0,14683474.639073031,low_mi_high_atp,0.48031442877892105,0.07155098126147713,0.44813458995960176
15,1349,0.0,9318965.899617719,low_mi_high_atp,0.6456711384960347,0.034366592676007675,0.3199622688279574
15,1350,0.24011158302361144,6677714.805693492,low_mi_high_atp,0.8344669685885341,0.10702071600005812,0.05851231541140775
15,1352,0.010537624509989046,32594008.235185288,low_mi_high_atp,0.22194552477268564,0.012590973843621296,0.7654635013836931
15,1354,0.0,10130376.307280954,low_mi_high_atp,0.5180326289287224,0.03788872927039118,0.4440786418008866
15,1355,0.24011158302361144,7619250.056231516,low_mi_high_atp,0.9515287048277513,0.04595080533747171,0.002520489834777018
15,1357,0.0,14126459.168471977,low_mi_high_atp,0.4601755857851668,0.027314552679249354,0.5125098615355838
15,1358,0.0,68478054.71743551,low_mi_high_atp,0.10554139397867658,0.004462448025732749,0.8899961579955907
15,1359,0.5083849954297467,7972910.569896439,low_mi_high_atp,0.9255715027185711,0.07305147937470237,0.0013770179067265592
15,1362,0.24011158302361144,9873670.963265214,low_mi_high_atp,0.6826080177691501,0.04028670076722493,0.2771052814636249
15,1363,0.5984741568050038,29299344.39046835,high_mi_high_atp,0.31338158120047627,0.021660573196874953,0.6649578456026487
15,1364,0.0,9764883.868293066,low_mi_high_atp,0.8979181110980471,0.04438651648991191,0.057695372412040834
15,1365,0.0,12307906.596983096,low_mi_high_atp,0.5578423615372092,0.04942314663132068,0.3927344918314701
15,1367,0.0,7262987.824623386,low_mi_high_atp,0.9072787934223622,0.09247679949523331,0.00024440708240450865
15,1368,0.0,25543173.14767152,low_mi_high_atp,0.23812420217760763,0.022666774694558273,0.7392090231278341
15,1370,0.0,8802863.80542213,low_mi_high_atp,0.8902279976629932,0.030666654040529803,0.07910534829647714
15,1374,0.0039060116788910415,24600161.123893645,low_mi_high_atp,0.36059721392933286,0.043819016250524825,0.5955837698201424
15,1375,0.0,11059036.475811733,low_mi_high_atp,0.7483519909210328,0.0451863307988833,0.20646167828008397
15,1378,0.0,9394672.986547284,low_mi_high_atp,0.8722882573647125,0.07365258890141237,0.05405915373387511
15,1379,0.11081000099916546,6471299.893091733,low_mi_low_atp,0.9472355722893995,0.052291371461474806,0.0004730562491258515
15,1380,0.0,11290570.643224046,low_mi_high_atp,0.7868756382649204,0.04099565279903831,0.17212870893604135
15,1381,0.0,7755918.120364093,low_mi_high_atp,0.8580633240150891,0.04755021120929185,0.09438646477561899
15,1384,0.0,76178049.12626399,low_mi_high_atp,0.08840951093147396,0.00855321214927142,0.9030372769192546
15,1385,0.0,9666651.0726837,low_mi_high_atp,0.7581824702108361,0.05165176602239543,0.1901657637667686
15,1386,0.0,13010611.496068636,low_mi_high_atp,0.6017038133810023,0.02355304843315618,0.37474313818584143
15,1388,0.17179332732076766,6192123.823856263,low_mi_low_atp,0.8906121264762297,0.10678904037693855,0.0025988331468317382
15,1389,0.0,26139588.161009908,low_mi_high_atp,0.28275873572245663,0.016457986803567973,0.7007832774739755
15,1392,0.0,16649855.920062637,low_mi_high_atp,0.6744974871055215,0.03976050471021618,0.2857420081842624
15,1394,0.0,18581630.640050694,low_mi_high_atp,0.45170619011605195,0.05581112847975419,0.4924826814041937
15,1395,0.4589893596666389,72465688.96268144,low_mi_high_atp,0.09029963854676905,0.010806671467811788,0.8988936899854193
15,1396,0.0,12191575.549484398,low_mi_high_atp,0.9645627006406039,0.03470683594758622,0.0007304634118098805
15,1397,0.0,10823988.977898033,low_mi_high_atp,0.6485845165877386,0.06091896781738655,0.2904965155948749
15,1398,0.0,16121275.481253413,low_mi_high_atp,0.5394356582139985,0.0450396817402896,0.41552466004571187
15,1399,0.6309412443480125,9661278.820329912,high_mi_high_atp,0.8450167475730953,0.0818518220949516,0.07313143033195316
15,1401,0.0,8269739.699791638,low_mi_high_atp,0.9429324402466678,0.054766617193336795,0.0023009425599953837
15,1403,0.0,28910238.224986225,low_mi_high_atp,0.5630384205984134,0.03213233817562258,0.4048292412259641
15,1404,0.0,22744475.93803341,low_mi_high_atp,0.4505318410205263,0.027975234797622154,0.5214929241818516
15,1406,0.0,15154476.822088866,low_mi_high_atp,0.37720549230429234,0.036593047280690565,0.5862014604150171
15,1408,0.27561557506106943,11289974.697671661,low_mi_high_atp,0.9642116234932067,0.03297889098069805,0.002809485526095306
15,1411,0.5083849954297467,11928045.680059347,low_mi_high_atp,0.7941441707336726,0.0390073922768089,0.16684843698951843
15,1412,0.0,6298472.066417628,low_mi_low_atp,0.9534883345468681,0.04552107159506106,0.0009905938580708495
15,1413,0.0,12662911.244491933,low_mi_high_atp,0.9455180467292348,0.048840225787020956,0.005641727483744175
15,1414,0.0,10742187.856766736,low_mi_high_atp,0.658845438081928,0.04892068013824053,0.2922338817798315
15,1415,0.34038395951278777,41345806.14515915,low_mi_high_atp,0.21185267140467232,0.02614870782500309,0.7619986207703245
15,1417,0.04069352561214912,10978727.652940461,low_mi_high_atp,0.9746725704276404,0.022140363291046346,0.003187066281313032
15,1418,0.0039060116788910415,43734120.432039715,low_mi_high_atp,0.14944596038309776,0.02275267542930414,0.8278013641875981
15,1419,0.0,11949691.053159826,low_mi_high_atp,0.5636751942059876,0.03441519754501287,0.40190960824899963
15,1420,0.0,7821060.216925102,low_mi_high_atp,0.9249599648118921,0.06786651297866124,0.007173522209446652
15,1422,0.0,126267445.75523908,low_mi_high_atp,0.06602061309359451,0.008709142846150538,0.9252702440602549
15,1424,0.0,34848976.874441095,low_mi_high_atp,0.2277794922056741,0.011625947305523297,0.7605945604888025
15,1425,0.049237078402501966,19204863.72075931,low_mi_high_atp,0.48547890269123073,0.03463347849515901,0.47988761881361025
15,1427,0.0,9490832.575124994,low_mi_high_atp,0.9122569219647516,0.04671147470061255,0.04103160333463578
15,1429,0.0,23092125.21876096,low_mi_high_atp,0.485376835133213,0.02172867693966128,0.4928944879271257
15,1430,0.6309412443480125,9779110.74886403,high_mi_high_atp,0.9489069305618005,0.03920642562740503,0.011886643810794448
15,1431,0.0,12121037.239208909,low_mi_high_atp,0.6926884681468082,0.059828349396556735,0.2474831824566351
15,1434,0.0,38326835.58952522,low_mi_high_atp,0.1893714710181593,0.00599830279449448,0.8046302261873461
15,1435,0.0,134793410.86734712,low_mi_high_atp,0.08157482298089601,0.003168930077434509,0.9152562469416694
15,1436,0.0,24194858.810272332,low_mi_high_atp,0.5303588396229866,0.04101766292374748,0.428623497453266
15,1438,0.13932623977775904,207020333.8656019,low_mi_high_atp,0.07427594324367721,0.005840591299997124,0.9198834654563257
15,1439,0.0,167177649.99534658,low_mi_high_atp,0.04084015644380391,0.002712442018361032,0.9564474015378351
16,1440,0.0039060116788910415,7804173.706494761,low_mi_high_atp,0.913011647643371,0.07543821350705256,0.011550138849576435
16,1441,0.0,9877579.680246113,low_mi_high_atp,0.9144166734875047,0.08514073984269384,0.0004425866698014835
16,1443,0.6309412443480125,10832325.51452533,high_mi_high_atp,0.8328720111871644,0.061353426328106246,0.10577456248472938
16,1445,0.0,7531694.264203664,low_mi_high_atp,0.9381098753223239,0.059790965859459394,0.00209915881821672
16,1446,0.13094124434801294,7859902.289689767,low_mi_high_atp,0.9180533779070221,0.07016112910735087,0.011785492985626906
16,1448,0.34038395951278777,59122779.415325016,low_mi_high_atp,0.13631700931183505,0.01247452547815479,0.8512084652100101
16,1452,0.0,8084252.748660255,low_mi_high_atp,0.9408006768883905,0.0541890037905964,0.005010319321013096
16,1454,0.27561557506106943,41767097.68180916,low_mi_high_atp,0.17150121579418606,0.006950107042601745,0.8215486771632121
16,1455,0.0,16780843.73984215,low_mi_high_atp,0.3802222945420461,0.03289741417422958,0.5868802912837242
16,1461,0.0,106549579.91413686,low_mi_high_atp,0.11369151303455076,0.007893205113235364,0.8784152818522138
16,1462,0.0,8292647.980910538,low_mi_high_atp,0.7684705617756611,0.04432566722781131,0.18720377099652757
16,1464,0.0,11021271.804211818,low_mi_high_atp,0.7721206666415562,0.0924522172939418,0.13542711606450214
16,1465,0.0,10861836.88041187,low_mi_high_atp,0.841991469398881,0.04369753344984656,0.11431099715127234
16,1468,0.5083849954297467,8267145.4746356215,low_mi_high_atp,0.8408069289839434,0.10959133131037213,0.04960173970568452
16,1469,0.0,9870448.875891237,low_mi_high_atp,0.962705520057504,0.032580285089150014,0.004714194853346102
16,1471,0.0,9750501.802513156,low_mi_high_atp,0.8653118378377156,0.05355223564452303,0.08113592651776128
16,1472,0.0,16610520.701724513,low_mi_high_atp,0.5564229942550458,0.03566614003056408,0.40791086571439006
16,1475,0.34038395951278777,19381380.75844098,low_mi_high_atp,0.6252857210678673,0.025568744707477584,0.34914553422465516
16,1478,0.0,8910922.826442022,low_mi_high_atp,0.9242660520574542,0.07146174325034364,0.004272204692202236
16,1480,0.0,12811436.386396056,low_mi_high_atp,0.8954073822298041,0.09744708101734137,0.0071455367528545696
16,1482,0.0,11158105.109592384,low_mi_high_atp,0.5260208589972046,0.033871344311282935,0.4401077966915125
16,1483,0.0,13019686.907312319,low_mi_high_atp,0.8383691058979819,0.027101733858059203,0.1345291602439588
16,1484,0.6309412443480125,7437863.112345976,high_mi_high_atp,0.9403235284572128,0.05159786355044906,0.008078607992338194
16,1488,0.0,15552005.59466955,low_mi_high_atp,0.61109690265855,0.040104853009639396,0.3487982443318107
16,1489,0.0,5652775.748669363,low_mi_low_atp,0.9296349784642697,0.06927183375195888,0.0010931877837714564
16,1492,0.0,8841698.168667592,low_mi_high_atp,0.8876448142194558,0.11071164310286248,0.0016435426776816374
16,1495,0.0039060116788910415,9441480.661720267,low_mi_high_atp,0.8980062336457949,0.04890536354175619,0.053088402812448955
16,1497,0.0,28093422.054837793,low_mi_high_atp,0.226581637827467,0.01953579763292349,0.7538825645396096
16,1498,0.0039060116788910415,29242171.72585936,low_mi_high_atp,0.36108443556945785,0.020015576363801864,0.6188999880667403
16,1499,0.0,19727955.677677937,low_mi_high_atp,0.5930913400414323,0.02902775793721108,0.3778809020213566
16,1500,0.5984741568050038,40247791.00086749,high_mi_high_atp,0.2085569301968583,0.025691336128835802,0.7657517336743059
16,1501,0.0,9252693.580309037,low_mi_high_atp,0.7902677520112267,0.043586926846530344,0.166145321142243
16,1502,0.0,43228546.88882854,low_mi_high_atp,0.1862088115950516,0.008629767377963596,0.8051614210269848
16,1503,0.0,7197492.946810952,low_mi_high_atp,0.9268060497642185,0.06913508125304293,0.004058868982738465
16,1504,0.6309412443480125,9833085.292508466,high_mi_high_atp,0.6752245225881879,0.04558384952925981,0.2791916278825525
16,1506,0.0,9010357.094803035,low_mi_high_atp,0.7218242635996542,0.04472557715576178,0.2334501592445841
16,1507,0.0,13479440.925039973,low_mi_high_atp,0.7781794760462036,0.09916769127231004,0.1226528326814863
16,1511,0.24011158302361144,12555858.659113947,low_mi_high_atp,0.5459113294451289,0.02713100850401768,0.4269576620508534
16,1512,0.5984741568050038,10015553.08436575,high_mi_high_atp,0.9183641865153829,0.06253979154918968,0.019096021935427476
16,1515,0.0,32054474.511278387,low_mi_high_atp,0.2396613625972493,0.01260645993944172,0.747732177463309
16,1517,0.0,15979073.602716183,low_mi_high_atp,0.5323519720459382,0.04921698672437131,0.41843104122969055
16,1518,0.0,9275189.474219974,low_mi_high_atp,0.6690316926368483,0.108449127389238,0.2225191799739138
16,1519,0.0,8113913.323713779,low_mi_high_atp,0.9258146330581809,0.0709898916158881,0.003195475325931002
16,1520,0.6309412443480125,10535000.673491448,high_mi_high_atp,0.8897284661844366,0.0625993275425239,0.04767220627303936
16,1524,0.0,25925600.245771427,low_mi_high_atp,0.3250535651997977,0.039714153682126926,0.6352322811180753
16,1525,0.24011158302361144,29633522.093142357,low_mi_high_atp,0.36379652010423363,0.02687902712780126,0.6093244527679651
