gaba_base_ns,angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
0.250000,0,9,240,109.3500,-66.8780
0.250000,0,9,248,110.1000,-66.8955
0.250000,0,9,256,111.2250,-66.9120
0.250000,0,9,264,111.5638,-66.9151
0.250000,0,9,272,111.9950,-66.9182
0.250000,0,9,280,112.2850,-66.9197
0.250000,0,9,288,113.2050,-66.9227
0.250000,0,9,296,113.6200,-66.9232
0.250000,0,9,304,115.6950,-66.9218
0.250000,0,9,312,116.2406,-66.9206
0.250000,0,9,320,117.7350,-66.9169
0.250000,0,9,328,119.3500,-66.9127
0.250000,0,9,336,120.8750,-66.9092
0.250000,0,9,344,122.1700,-66.9065
0.250000,0,9,352,127.2946,-66.8990
0.250000,0,9,360,133.7550,-66.8944
0.250000,0,9,368,159.9524,-66.8916
0.250000,0,9,376,1365.7576,-66.8916
0.250000,0,9,384,1399.2418,-66.8827
0.250000,0,9,392,1399.8223,-66.6900
0.250000,0,9,400,1401.0493,-66.0614
0.250000,0,9,408,1404.5786,-65.0396
0.250000,0,9,416,1413.1232,-64.4917
0.250000,0,9,424,1429.3252,-64.5474
0.250000,0,9,432,1463.9508,-64.5628
0.250000,0,9,440,1484.7273,-64.5604
0.250000,0,10,0,0.0000,-65.0000
0.250000,0,10,8,0.0690,-64.9856
0.250000,0,10,16,0.6695,-64.9185
0.250000,0,10,24,5.3223,-64.6335
0.250000,0,10,32,18.4415,-64.5479
0.250000,0,10,40,36.9991,-64.5621
0.250000,0,10,48,55.5567,-64.5589
0.250000,0,10,56,68.9451,-64.5650
0.250000,0,10,64,81.5952,-64.5598
0.250000,0,10,72,95.0344,-64.5613
0.250000,0,10,80,100.0044,-64.5659
0.250000,0,10,88,100.0550,-64.5664
0.250000,0,10,96,100.1103,-64.5675
0.250000,0,10,104,100.3308,-64.5905
0.250000,0,10,112,100.4172,-64.6131
0.250000,0,10,120,100.5500,-64.6647
0.250000,0,10,128,100.7877,-64.8033
0.250000,0,10,136,101.0102,-64.9604
0.250000,0,10,144,101.4053,-65.2239
0.250000,0,10,152,102.6800,-65.8767
0.250000,0,10,160,102.9000,-65.9625
0.250000,0,10,168,103.3908,-66.1320
0.250000,0,10,176,104.0476,-66.3172
0.250000,0,10,184,104.8185,-66.4846
0.250000,0,10,192,105.1016,-66.5344
