cluster_id,source_task,seed,generation,individual_idx,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
0,t0106_long_pdnd_nsga2_300gen,44,3,258,6.123233995736766e-17,3.5714285714285716,-1.6546489226183911,-1.5534120825823698
0,t0106_long_pdnd_nsga2_300gen,44,3,259,6.123233995736766e-17,3.5714285714285716,-2.6473578633184722,-2.048097251160558
0,t0106_long_pdnd_nsga2_300gen,44,3,260,6.123233995736766e-17,3.5714285714285716,-1.151962427114619,-3.304186496555541
0,t0106_long_pdnd_nsga2_300gen,44,3,261,0.0,3.333333333333334,-0.8533363661744432,-1.1222217039296773
0,t0106_long_pdnd_nsga2_300gen,44,3,267,0.0,2.857142857142857,-2.0252536711783926,-1.9075990591585439
0,t0106_long_pdnd_nsga2_300gen,44,3,268,0.0,2.857142857142857,-3.974811318449379,-1.4703515648042782
0,t0106_long_pdnd_nsga2_300gen,44,3,269,0.0,2.857142857142857,-1.3393375712309907,0.5949261033723623
0,t0106_long_pdnd_nsga2_300gen,44,3,270,0.0,2.857142857142857,-1.2863259550615165,-1.4070315452360653
0,t0106_long_pdnd_nsga2_300gen,44,3,271,0.0,2.857142857142857,-2.448250262798941,-0.7384695242726047
3,t0106_long_pdnd_nsga2_300gen,44,3,273,0.0,2.3809523809523814,-2.478223635100885,0.9506575393786648
0,t0106_long_pdnd_nsga2_300gen,44,3,275,0.0,1.9047619047619049,-1.5015679237362356,-1.703202651794844
0,t0106_long_pdnd_nsga2_300gen,44,3,277,0.0,1.4285714285714286,-2.5479497059803253,-1.8208659042990085
0,t0106_long_pdnd_nsga2_300gen,44,3,278,0.0,1.4285714285714286,-1.6092216071693317,-2.8067787656948164
0,t0106_long_pdnd_nsga2_300gen,44,3,283,0.0,0.7142857142857143,-2.9049648926197182,-1.564452097350943
0,t0106_long_pdnd_nsga2_300gen,44,3,284,0.0,0.7142857142857143,-3.005690981576602,-3.2421470069585743
0,t0106_long_pdnd_nsga2_300gen,44,3,285,0.0,0.7142857142857143,-3.284550717861065,-2.080266111147012
0,t0106_long_pdnd_nsga2_300gen,44,3,286,0.0,0.7142857142857143,-3.8593244298288187,-2.3520670276038764
