angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
60,2010,376,108.6787,-67.0307
60,2010,384,108.8901,-67.0861
60,2010,392,109.1373,-67.1353
60,2010,400,109.4617,-67.1680
60,2010,408,109.9440,-67.2386
60,2010,416,110.0983,-67.2704
60,2010,424,110.3198,-67.2880
60,2010,432,110.6866,-67.2969
60,2010,440,110.7951,-67.2984
60,2010,448,110.8636,-67.2935
60,2010,456,110.9809,-67.2762
60,2010,464,111.2032,-67.2224
60,2010,472,111.2308,-67.2141
60,2010,480,111.3479,-67.1649
60,2010,488,111.4713,-67.0913
60,2010,496,112.0371,-66.6941
60,2010,504,112.4387,-66.5425
60,2010,512,112.6507,-66.5044
60,2010,520,113.3256,-66.5183
60,2010,528,114.3006,-66.9332
60,2010,536,114.3691,-66.9719
60,2010,544,114.4941,-67.0359
60,2010,552,114.7003,-67.1126
60,2010,560,114.9893,-67.1791
60,2010,568,115.0565,-67.1910
60,2010,576,115.2056,-67.2019
60,2010,584,115.2969,-67.1985
60,2010,592,115.4879,-67.1622
60,2010,600,115.6967,-67.0977
60,2010,608,115.8649,-67.0327
60,2010,616,116.4612,-66.8149
60,2010,624,117.1452,-66.7965
60,2010,632,117.2813,-66.8159
60,2010,640,117.8061,-66.8804
60,2010,648,118.0697,-66.9321
60,2010,656,118.3019,-66.9675
60,2010,664,118.3637,-66.9720
60,2010,672,118.3878,-66.9722
60,2010,680,118.5350,-66.9460
60,2010,688,119.0489,-66.7083
60,2010,696,119.7650,-66.5110
60,2010,704,119.8424,-66.5039
60,2010,712,120.0799,-66.4760
60,2010,720,120.2742,-66.4423
60,2010,728,120.5166,-66.3940
60,2010,736,120.7082,-66.3515
60,2010,744,120.7568,-66.3391
60,2010,752,120.8042,-66.3254
60,2010,760,120.8922,-66.2925
60,2010,768,121.2237,-66.0915
60,2010,776,121.5049,-65.9020
60,2010,784,121.6958,-65.7736
60,2010,792,122.0611,-65.5587
60,2010,800,122.1669,-65.5050
60,2010,808,122.2405,-65.4675
60,2010,816,122.3982,-65.3797
60,2010,824,122.5770,-65.2795
60,2010,832,122.7535,-65.1794
60,2010,840,123.4372,-64.8899
60,2010,848,123.9337,-64.8753
60,2010,856,124.1570,-64.9019
60,2010,864,124.8546,-65.0333
60,2010,872,126.4446,-65.8112
60,2010,880,126.5151,-65.8500
60,2010,888,127.0450,-66.0652
60,2010,896,128.1106,-66.4508
60,2010,904,128.1619,-66.4702
60,2010,912,128.4653,-66.5521
60,2010,920,129.3669,-66.7022
60,2010,928,131.0744,-67.0972
60,2010,936,132.0589,-67.3303
60,2010,944,132.1991,-67.3551
60,2010,952,132.6503,-67.3625
60,2010,960,133.6111,-67.3170
60,2010,968,135.6136,-67.3915
60,2010,976,136.8015,-67.4632
60,2010,984,136.9433,-67.4653
60,2010,992,137.4511,-67.3918
60,2010,1000,138.5818,-67.1943
60,2010,1008,140.7735,-67.0964
60,2010,1016,145.3586,-67.0451
60,2010,1024,156.5430,-66.3097
60,2010,1032,169.5330,-65.5554
60,2010,1040,178.8254,-65.2122
60,2010,1048,188.1178,-64.9795
60,2010,1056,197.4102,-64.8273
60,2010,1064,207.8757,-64.7225
60,2010,1072,221.8606,-64.6404
60,2010,1080,235.8455,-64.5992
60,2010,1088,294.4206,-64.5636
60,2010,1096,427.0670,-64.5605
60,2010,1104,1102.7593,-64.5614
90,3001,0,0.0000,-65.0000
90,3001,8,0.0699,-64.9855
90,3001,16,0.6811,-64.9173
90,3001,24,5.5147,-64.6276
90,3001,32,14.0905,-64.5433
90,3001,40,22.6664,-64.5540
90,3001,48,36.8228,-64.5609
90,3001,56,100.0000,-64.5618
90,3001,64,100.0373,-64.5435
90,3001,72,100.1450,-64.3121
90,3001,80,100.1606,-64.2590
90,3001,88,100.2950,-63.6419
90,3001,96,100.3250,-63.4750
90,3001,104,100.3883,-63.0999
90,3001,112,100.5266,-62.2290
90,3001,120,100.5700,-61.9527
90,3001,128,100.6424,-61.4994
90,3001,136,100.9670,-59.7651
90,3001,144,101.8126,-58.5323
90,3001,152,102.1397,-59.0087
90,3001,160,102.4450,-59.6978
90,3001,168,102.5865,-60.0701
90,3001,176,103.2937,-62.1228
90,3001,184,104.1997,-64.6376
90,3001,192,104.4787,-65.2830
90,3001,200,104.5850,-65.5063
90,3001,208,104.7121,-65.7469
90,3001,216,104.8218,-65.9303
90,3001,224,105.1778,-66.4062
90,3001,232,105.3182,-66.5631
90,3001,240,105.6931,-66.9019
90,3001,248,106.5750,-67.6682
90,3001,256,106.6948,-67.7733
90,3001,264,107.2274,-68.1711
90,3001,272,107.3449,-68.2548
90,3001,280,107.3916,-68.2852
90,3001,288,107.6500,-68.3991
90,3001,296,107.7731,-68.4297
90,3001,304,108.1200,-68.4748
90,3001,312,108.2195,-68.4830
90,3001,320,108.3067,-68.4860
90,3001,328,108.4481,-68.4774
90,3001,336,108.5750,-68.4547
90,3001,344,108.7045,-68.4145
90,3001,352,108.8061,-68.3738
90,3001,360,109.0882,-68.2306
90,3001,368,109.4395,-68.0848
90,3001,376,109.6420,-68.0358
90,3001,384,110.0651,-67.9946
90,3001,392,110.3295,-67.9992
90,3001,400,110.4400,-68.0013
90,3001,408,110.9916,-68.0056
90,3001,416,111.2868,-68.0549
90,3001,424,111.5671,-68.1118
90,3001,432,112.4900,-68.3852
90,3001,440,112.5366,-68.4045
90,3001,448,112.7402,-68.4759
90,3001,456,112.8445,-68.5058
90,3001,464,113.1250,-68.5587
90,3001,472,113.2069,-68.5692
90,3001,480,113.5548,-68.5844
90,3001,488,114.4184,-68.6714
90,3001,496,114.5377,-68.6983
90,3001,504,115.1500,-68.7801
90,3001,512,115.5151,-68.8420
90,3001,520,115.5679,-68.8511
90,3001,528,115.7823,-68.8472
90,3001,536,115.8342,-68.8402
90,3001,544,116.1074,-68.7590
90,3001,552,116.1893,-68.7288
90,3001,560,116.4875,-68.5873
90,3001,568,116.8566,-68.4318
90,3001,576,117.0768,-68.3539
90,3001,584,117.8506,-68.1838
90,3001,592,118.5474,-68.2601
90,3001,600,118.6891,-68.2877
90,3001,608,118.9607,-68.3215
90,3001,616,119.0912,-68.3296
90,3001,624,119.6985,-68.3030
90,3001,632,119.9907,-68.3065
90,3001,640,120.3059,-68.2908
90,3001,648,120.6153,-68.2726
90,3001,656,120.7050,-68.2680
90,3001,664,120.7637,-68.2601
90,3001,672,121.1616,-68.1392
90,3001,680,121.3438,-68.0782
90,3001,688,121.7281,-67.9303
90,3001,696,122.7100,-67.7610
90,3001,704,122.7820,-67.7636
90,3001,712,123.2757,-67.7525
90,3001,720,124.2050,-67.8347
90,3001,728,124.2820,-67.8463
90,3001,736,124.7200,-67.8692
90,3001,744,124.7610,-67.8701
90,3001,752,125.2313,-67.8266
90,3001,760,126.4410,-67.8228
90,3001,768,127.5909,-68.0586
90,3001,776,127.6601,-68.0740
90,3001,784,127.7954,-68.0885
90,3001,792,128.3157,-68.0059
90,3001,800,129.4848,-67.8540
90,3001,808,130.7854,-67.9758
90,3001,816,130.8740,-67.9878
90,3001,824,131.3120,-67.9859
90,3001,832,132.4048,-67.9386
90,3001,840,133.4155,-67.9887
90,3001,848,133.5047,-67.9945
90,3001,856,133.8354,-67.9760
90,3001,864,134.6048,-67.8730
90,3001,872,135.9400,-67.8219
90,3001,880,135.9888,-67.8228
90,3001,888,136.2309,-67.8076
90,3001,896,136.8507,-67.7008
90,3001,904,138.2269,-67.5677
