angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
210,7005,240,108.6150,-72.5621
210,7005,248,108.9868,-72.5301
210,7005,256,109.3842,-72.4955
210,7005,264,109.7020,-72.4675
210,7005,272,110.6821,-72.3796
210,7005,280,111.2109,-72.3314
210,7005,288,112.1605,-72.2432
210,7005,296,113.5140,-72.1143
210,7005,304,116.9140,-71.7747
210,7005,312,119.8755,-71.4607
210,7005,320,120.7976,-71.3592
210,7005,328,129.5449,-70.3536
210,7005,336,149.9131,-67.9217
210,7005,344,169.9122,-66.1504
210,7005,352,188.2410,-65.2602
210,7005,360,212.8724,-64.7733
210,7005,368,243.3157,-64.6069
210,7005,376,287.8009,-64.5663
210,7005,384,498.8749,-64.5613
210,7006,0,0.0000,-65.0000
210,7006,8,0.0699,-64.9855
210,7006,16,0.6811,-64.9173
210,7006,24,5.5147,-64.6276
210,7006,32,14.0905,-64.5433
210,7006,40,22.6664,-64.5540
210,7006,48,36.8228,-64.5609
210,7006,56,100.0000,-64.5618
210,7006,64,100.0715,-64.5931
210,7006,72,100.3359,-65.2286
210,7006,80,100.4071,-65.5034
210,7006,88,100.9320,-67.9815
210,7006,96,101.2814,-69.4968
210,7006,104,101.4090,-69.9627
210,7006,112,101.7892,-71.0631
210,7006,120,101.8887,-71.2843
210,7006,128,101.9325,-71.3739
210,7006,136,102.0700,-71.6266
210,7006,144,102.2461,-71.8960
210,7006,152,102.4900,-72.1825
210,7006,160,102.8662,-72.4788
210,7006,168,103.5188,-72.7307
210,7006,176,104.1597,-72.8128
210,7006,184,104.7435,-72.8240
210,7006,192,105.1987,-72.8111
210,7006,200,105.5273,-72.7953
210,7006,208,106.2794,-72.7485
210,7006,216,107.2608,-72.6745
210,7006,224,108.1488,-72.6017
210,7006,232,108.2821,-72.5905
210,7006,240,108.6150,-72.5621
210,7006,248,108.9868,-72.5301
210,7006,256,109.3842,-72.4955
210,7006,264,109.7020,-72.4675
210,7006,272,110.6821,-72.3796
210,7006,280,111.2109,-72.3314
210,7006,288,112.1605,-72.2432
210,7006,296,113.5140,-72.1143
210,7006,304,116.9140,-71.7747
210,7006,312,119.8755,-71.4607
210,7006,320,120.7976,-71.3592
210,7006,328,129.5449,-70.3536
210,7006,336,149.9131,-67.9217
210,7006,344,169.9122,-66.1504
210,7006,352,188.2410,-65.2602
210,7006,360,212.8724,-64.7733
210,7006,368,243.3157,-64.6069
210,7006,376,287.8009,-64.5663
210,7006,384,498.8749,-64.5613
210,7007,0,0.0000,-65.0000
210,7007,8,0.0699,-64.9855
210,7007,16,0.6811,-64.9173
210,7007,24,5.5147,-64.6276
210,7007,32,14.0905,-64.5433
210,7007,40,22.6664,-64.5540
210,7007,48,36.8228,-64.5609
210,7007,56,100.0000,-64.5618
210,7007,64,100.0715,-64.5931
210,7007,72,100.3359,-65.2286
210,7007,80,100.4071,-65.5034
210,7007,88,100.9320,-67.9815
210,7007,96,101.2814,-69.4968
210,7007,104,101.4090,-69.9627
210,7007,112,101.7892,-71.0631
210,7007,120,101.8887,-71.2843
210,7007,128,101.9325,-71.3739
210,7007,136,102.0700,-71.6266
210,7007,144,102.2461,-71.8960
210,7007,152,102.4900,-72.1825
210,7007,160,102.8662,-72.4788
210,7007,168,103.5188,-72.7307
210,7007,176,104.1597,-72.8128
210,7007,184,104.7435,-72.8240
210,7007,192,105.1987,-72.8111
210,7007,200,105.5273,-72.7953
210,7007,208,106.2794,-72.7485
210,7007,216,107.2608,-72.6745
210,7007,224,108.1488,-72.6017
210,7007,232,108.2821,-72.5905
210,7007,240,108.6150,-72.5621
210,7007,248,108.9868,-72.5301
210,7007,256,109.3842,-72.4955
210,7007,264,109.7020,-72.4675
210,7007,272,110.6821,-72.3796
210,7007,280,111.2109,-72.3314
210,7007,288,112.1605,-72.2432
210,7007,296,113.5140,-72.1143
210,7007,304,116.9140,-71.7747
210,7007,312,119.8755,-71.4607
210,7007,320,120.7976,-71.3592
210,7007,328,129.5449,-70.3536
210,7007,336,149.9131,-67.9217
210,7007,344,169.9122,-66.1504
210,7007,352,188.2410,-65.2602
210,7007,360,212.8724,-64.7733
210,7007,368,243.3157,-64.6069
210,7007,376,287.8009,-64.5663
210,7007,384,498.8749,-64.5613
210,7008,0,0.0000,-65.0000
210,7008,8,0.0699,-64.9855
210,7008,16,0.6811,-64.9173
210,7008,24,5.5147,-64.6276
210,7008,32,14.0905,-64.5433
210,7008,40,22.6664,-64.5540
210,7008,48,36.8228,-64.5609
210,7008,56,100.0000,-64.5618
210,7008,64,100.0715,-64.5931
210,7008,72,100.3359,-65.2286
210,7008,80,100.4071,-65.5034
210,7008,88,100.9320,-67.9815
210,7008,96,101.2814,-69.4968
210,7008,104,101.4090,-69.9627
210,7008,112,101.7892,-71.0631
210,7008,120,101.8887,-71.2843
210,7008,128,101.9325,-71.3739
210,7008,136,102.0700,-71.6266
210,7008,144,102.2461,-71.8960
210,7008,152,102.4900,-72.1825
210,7008,160,102.8662,-72.4788
210,7008,168,103.5188,-72.7307
210,7008,176,104.1597,-72.8128
210,7008,184,104.7435,-72.8240
210,7008,192,105.1987,-72.8111
210,7008,200,105.5273,-72.7953
210,7008,208,106.2794,-72.7485
210,7008,216,107.2608,-72.6745
210,7008,224,108.1488,-72.6017
210,7008,232,108.2821,-72.5905
210,7008,240,108.6150,-72.5621
210,7008,248,108.9868,-72.5301
210,7008,256,109.3842,-72.4955
210,7008,264,109.7020,-72.4675
210,7008,272,110.6821,-72.3796
210,7008,280,111.2109,-72.3314
210,7008,288,112.1605,-72.2432
210,7008,296,113.5140,-72.1143
210,7008,304,116.9140,-71.7747
210,7008,312,119.8755,-71.4607
210,7008,320,120.7976,-71.3592
210,7008,328,129.5449,-70.3536
210,7008,336,149.9131,-67.9217
210,7008,344,169.9122,-66.1504
210,7008,352,188.2410,-65.2602
210,7008,360,212.8724,-64.7733
210,7008,368,243.3157,-64.6069
210,7008,376,287.8009,-64.5663
210,7008,384,498.8749,-64.5613
210,7009,0,0.0000,-65.0000
210,7009,8,0.0699,-64.9855
210,7009,16,0.6811,-64.9173
210,7009,24,5.5147,-64.6276
210,7009,32,14.0905,-64.5433
210,7009,40,22.6664,-64.5540
210,7009,48,36.8228,-64.5609
210,7009,56,100.0000,-64.5618
210,7009,64,100.0715,-64.5931
210,7009,72,100.3359,-65.2286
210,7009,80,100.4071,-65.5034
210,7009,88,100.9320,-67.9815
210,7009,96,101.2814,-69.4968
210,7009,104,101.4090,-69.9627
210,7009,112,101.7892,-71.0631
